N;Instance;Decoder;Total Distance;Time Spent;Alpha
N050;76;TimeDecoderWithVehicleByPercentage;647,78;Alpha3
N050;76;TimeDecoderWithVehicleByPercentage;793,46;Alpha3
N050;76;TimeDecoderWithVehicleByPercentage;713,43;Alpha3
N050;77;PositionalDecoderWithVehicleByPercentage;773,50;Alpha3
N050;77;PositionalDecoderWithVehicleByPercentage;697,70;Alpha3
N050;77;PositionalDecoderWithVehicleByPercentage;921,62;Alpha3
N050;77;PositionalDecoderWithVehicleByPercentage;813,11;Alpha3
N050;77;TimeDecoderWithVehicleByPercentage;934,59;Alpha3
N050;77;TimeDecoderWithVehicleByPercentage;712,65;Alpha3
N050;77;TimeDecoderWithVehicleByPercentage;836,53;Alpha3
N050;79;PositionalDecoderWithVehicleByPercentage;639,43;Alpha3
N050;79;PositionalDecoderWithVehicleByPercentage;785,25;Alpha3
N050;79;PositionalDecoderWithVehicleByPercentage;692,96;Alpha3
N050;79;TimeDecoderWithVehicleByPercentage;718,88;Alpha3
N050;79;TimeDecoderWithVehicleByPercentage;828,38;Alpha3
N050;79;TimeDecoderWithVehicleByPercentage;730,10;Alpha3
N050;79;TimeDecoderWithVehicleByPercentage;769,25;Alpha3
N050;79;TimeDecoderWithVehicleByPercentage;636,52;Alpha3
N050;80;PositionalDecoderWithVehicleByPercentage;828,04;Alpha3
N050;80;PositionalDecoderWithVehicleByPercentage;761,37;Alpha3
N050;80;PositionalDecoderWithVehicleByPercentage;668,44;Alpha3
N050;80;PositionalDecoderWithVehicleByPercentage;617,06;Alpha3
N050;80;PositionalDecoderWithVehicleByPercentage;792,72;Alpha3
N050;80;TimeDecoderWithVehicleByPercentage;696,70;Alpha3
N050;80;TimeDecoderWithVehicleByPercentage;515,23;Alpha3
N050;80;TimeDecoderWithVehicleByPercentage;686,19;Alpha3
N050;80;TimeDecoderWithVehicleByPercentage;774,18;Alpha3
N050;80;TimeDecoderWithVehicleByPercentage;590,57;Alpha3
N050;71;PositionalDecoderWithVehicleByPercentage;822,28;Alpha3
N050;71;PositionalDecoderWithVehicleByPercentage;934,50;Alpha3
N050;71;PositionalDecoderWithVehicleByPercentage;737,67;Alpha3
N050;71;PositionalDecoderWithVehicleByPercentage;628,50;Alpha3
N050;71;PositionalDecoderWithVehicleByPercentage;701,46;Alpha3
N050;71;TimeDecoderWithVehicleByPercentage;753,12;Alpha3
N050;71;TimeDecoderWithVehicleByPercentage;791,28;Alpha3
N050;71;TimeDecoderWithVehicleByPercentage;796,57;Alpha3
N050;71;TimeDecoderWithVehicleByPercentage;712,63;Alpha3
N050;71;TimeDecoderWithVehicleByPercentage;889,20;Alpha3
N050;72;PositionalDecoderWithVehicleByPercentage;938,57;Alpha3
N050;72;PositionalDecoderWithVehicleByPercentage;799,10;Alpha3
N050;72;PositionalDecoderWithVehicleByPercentage;741,35;Alpha3
N050;72;PositionalDecoderWithVehicleByPercentage;778,04;Alpha3
N050;72;PositionalDecoderWithVehicleByPercentage;923,92;Alpha3
N050;72;TimeDecoderWithVehicleByPercentage;935,13;Alpha3
N050;72;TimeDecoderWithVehicleByPercentage;769,48;Alpha3
N050;72;TimeDecoderWithVehicleByPercentage;715,76;Alpha3
N050;72;TimeDecoderWithVehicleByPercentage;834,20;Alpha3
N050;74;PositionalDecoderWithVehicleByPercentage;845,09;Alpha3
N050;74;PositionalDecoderWithVehicleByPercentage;738,68;Alpha3
N050;74;PositionalDecoderWithVehicleByPercentage;782,71;Alpha3
N050;74;PositionalDecoderWithVehicleByPercentage;753,05;Alpha3
N050;74;TimeDecoderWithVehicleByPercentage;774,03;Alpha3
N050;74;TimeDecoderWithVehicleByPercentage;717,45;Alpha3
N050;74;TimeDecoderWithVehicleByPercentage;604,63;Alpha3
N050;74;TimeDecoderWithVehicleByPercentage;889,77;Alpha3
N050;74;TimeDecoderWithVehicleByPercentage;749,15;Alpha3
N050;78;PositionalDecoderWithVehicleByPercentage;779,68;Alpha3
N050;78;PositionalDecoderWithVehicleByPercentage;800,61;Alpha3
N050;78;PositionalDecoderWithVehicleByPercentage;925,62;Alpha3
N050;78;PositionalDecoderWithVehicleByPercentage;702,51;Alpha3
N050;78;PositionalDecoderWithVehicleByPercentage;800,60;Alpha3
N050;78;TimeDecoderWithVehicleByPercentage;663,11;Alpha3
N050;78;TimeDecoderWithVehicleByPercentage;840,67;Alpha3
N050;78;TimeDecoderWithVehicleByPercentage;696,74;Alpha3
N050;78;TimeDecoderWithVehicleByPercentage;801,08;Alpha3
N050;78;TimeDecoderWithVehicleByPercentage;849,69;Alpha3
