N;Instance;Decoder;Total Distance;Time Spent;Alpha
N50;75;PositionalDecoderWithVehicleByPercentage;3491,04;738,35;Alpha3
N50;75;PositionalDecoderWithVehicleByPercentage;3218,22;665,27;Alpha3
N50;75;PositionalDecoderWithVehicleByPercentage;3214,01;581,77;Alpha3
N50;75;PositionalDecoderWithVehicleByPercentage;3338,07;706,09;Alpha3
N50;75;PositionalDecoderWithVehicleByPercentage;3332,16;721,45;Alpha3
N50;75;PositionalDecoderWithVehicleByPercentage;3517,25;756,48;Alpha3
N50;75;PositionalDecoderWithVehicleByPercentage;3393,75;621,49;Alpha3
N50;75;TimeDecoderWithVehicleByPercentage;3200,38;674,21;Alpha3
N50;75;TimeDecoderWithVehicleByPercentage;2565,25;730,36;Alpha3
N50;75;TimeDecoderWithVehicleByPercentage;3476,87;609,54;Alpha3
N50;75;TimeDecoderWithVehicleByPercentage;3417,15;576,67;Alpha3
N50;75;TimeDecoderWithVehicleByPercentage;3064,46;616,03;Alpha3
N50;75;TimeDecoderWithVehicleByPercentage;3174,07;598,27;Alpha3
N50;75;TimeDecoderWithVehicleByPercentage;3258,99;708,98;Alpha3
N50;75;TimeDecoderWithVehicleByPercentage;3452,45;724,37;Alpha3
N50;75;TimeDecoderWithVehicleByPercentage;3068,68;559,15;Alpha3
N50;75;TimeDecoderWithVehicleByPercentage;3515,78;771,96;Alpha3
N50;76;PositionalDecoderWithVehicleByPercentage;3040,21;584,07;Alpha3
N50;76;PositionalDecoderWithVehicleByPercentage;3360,37;819,64;Alpha3
N50;76;PositionalDecoderWithVehicleByPercentage;3280,62;707,25;Alpha3
N50;76;PositionalDecoderWithVehicleByPercentage;3353,46;611,12;Alpha3
N50;76;PositionalDecoderWithVehicleByPercentage;2712,39;559,46;Alpha3
N50;76;PositionalDecoderWithVehicleByPercentage;2961,89;693,46;Alpha3
N50;76;PositionalDecoderWithVehicleByPercentage;3409,81;601,32;Alpha3
N50;76;PositionalDecoderWithVehicleByPercentage;3353,79;562,24;Alpha3
N50;76;PositionalDecoderWithVehicleByPercentage;3295,47;599,74;Alpha3
N50;76;PositionalDecoderWithVehicleByPercentage;3070,36;586,29;Alpha3
N50;76;TimeDecoderWithVehicleByPercentage;3437,79;632,73;Alpha3
N50;76;TimeDecoderWithVehicleByPercentage;3252,87;653,57;Alpha3
N50;76;TimeDecoderWithVehicleByPercentage;3145,15;643,68;Alpha3
N50;76;TimeDecoderWithVehicleByPercentage;3503,06;615,34;Alpha3
N50;76;TimeDecoderWithVehicleByPercentage;2962,33;632,86;Alpha3
N50;76;TimeDecoderWithVehicleByPercentage;2891,95;621,49;Alpha3
N50;76;TimeDecoderWithVehicleByPercentage;2653,24;694,67;Alpha3
N50;76;TimeDecoderWithVehicleByPercentage;3198,96;696,81;Alpha3
N50;76;TimeDecoderWithVehicleByPercentage;3103,52;611,18;Alpha3
N50;76;TimeDecoderWithVehicleByPercentage;2952,71;682,53;Alpha3
N50;78;PositionalDecoderWithVehicleByPercentage;3576,88;647,28;Alpha3
N50;78;PositionalDecoderWithVehicleByPercentage;3602,11;657,57;Alpha3
N50;78;PositionalDecoderWithVehicleByPercentage;3996,64;618,30;Alpha3
N50;78;PositionalDecoderWithVehicleByPercentage;3880,62;668,92;Alpha3
N50;78;PositionalDecoderWithVehicleByPercentage;3597,96;611,34;Alpha3
N50;78;PositionalDecoderWithVehicleByPercentage;3158,28;716,41;Alpha3
N50;78;PositionalDecoderWithVehicleByPercentage;3006,08;611,45;Alpha3
N50;78;PositionalDecoderWithVehicleByPercentage;3637,98;669,17;Alpha3
N50;78;PositionalDecoderWithVehicleByPercentage;3454,97;604,69;Alpha3
N50;78;PositionalDecoderWithVehicleByPercentage;3233,07;719,03;Alpha3
N50;78;TimeDecoderWithVehicleByPercentage;3338,74;631,76;Alpha3
N50;78;TimeDecoderWithVehicleByPercentage;3785,07;766,12;Alpha3
N50;78;TimeDecoderWithVehicleByPercentage;3305,32;607,22;Alpha3
N50;78;TimeDecoderWithVehicleByPercentage;3031,07;611,42;Alpha3
N50;78;TimeDecoderWithVehicleByPercentage;3294,75;818,47;Alpha3
N50;78;TimeDecoderWithVehicleByPercentage;3576,06;510,36;Alpha3
N50;78;TimeDecoderWithVehicleByPercentage;3341,48;693,34;Alpha3
N50;78;TimeDecoderWithVehicleByPercentage;3126,07;629,54;Alpha3
N50;78;TimeDecoderWithVehicleByPercentage;3850,67;630,40;Alpha3
N50;78;TimeDecoderWithVehicleByPercentage;3300,85;741,85;Alpha3
N50;79;PositionalDecoderWithVehicleByPercentage;3241,88;546,82;Alpha3
N50;79;PositionalDecoderWithVehicleByPercentage;2770,46;523,91;Alpha3
N50;79;PositionalDecoderWithVehicleByPercentage;2865,69;692,58;Alpha3
N50;79;PositionalDecoderWithVehicleByPercentage;2709,31;598,80;Alpha3
N50;79;PositionalDecoderWithVehicleByPercentage;2754,39;577,51;Alpha3
N50;79;PositionalDecoderWithVehicleByPercentage;2987,93;622,90;Alpha3
N50;79;PositionalDecoderWithVehicleByPercentage;3114,61;706,26;Alpha3
N50;79;PositionalDecoderWithVehicleByPercentage;2881,35;581,73;Alpha3
N50;79;PositionalDecoderWithVehicleByPercentage;3065,67;529,95;Alpha3
N50;79;PositionalDecoderWithVehicleByPercentage;2692,05;613,48;Alpha3
N50;79;TimeDecoderWithVehicleByPercentage;3098,90;588,11;Alpha3
N50;79;TimeDecoderWithVehicleByPercentage;2966,46;653,79;Alpha3
N50;79;TimeDecoderWithVehicleByPercentage;2995,37;603,86;Alpha3
N50;79;TimeDecoderWithVehicleByPercentage;2744,90;501,48;Alpha3
N50;79;TimeDecoderWithVehicleByPercentage;2865,57;553,21;Alpha3
N50;79;TimeDecoderWithVehicleByPercentage;2741,24;624,79;Alpha3
N50;79;TimeDecoderWithVehicleByPercentage;3031,47;492,93;Alpha3
N50;79;TimeDecoderWithVehicleByPercentage;3076,27;570,75;Alpha3
N50;79;TimeDecoderWithVehicleByPercentage;2997,89;618,73;Alpha3
N50;79;TimeDecoderWithVehicleByPercentage;2869,72;555,50;Alpha3
N50;71;PositionalDecoderWithVehicleByPercentage;3167,31;600,78;Alpha3
N50;71;PositionalDecoderWithVehicleByPercentage;3380,66;608,43;Alpha3
N50;71;PositionalDecoderWithVehicleByPercentage;3203,64;612,10;Alpha3
N50;71;PositionalDecoderWithVehicleByPercentage;3198,07;665,46;Alpha3
N50;71;PositionalDecoderWithVehicleByPercentage;3427,43;564,94;Alpha3
N50;71;PositionalDecoderWithVehicleByPercentage;3294,78;608,90;Alpha3
N50;71;PositionalDecoderWithVehicleByPercentage;3321,51;711,04;Alpha3
N50;71;PositionalDecoderWithVehicleByPercentage;2933,53;597,30;Alpha3
N50;71;PositionalDecoderWithVehicleByPercentage;3415,19;734,63;Alpha3
N50;71;PositionalDecoderWithVehicleByPercentage;3035,94;693,70;Alpha3
N50;71;TimeDecoderWithVehicleByPercentage;3164,69;691,97;Alpha3
N50;71;TimeDecoderWithVehicleByPercentage;3178,74;584,86;Alpha3
N50;71;TimeDecoderWithVehicleByPercentage;3038,49;606,43;Alpha3
N50;71;TimeDecoderWithVehicleByPercentage;3262,37;632,92;Alpha3
N50;71;TimeDecoderWithVehicleByPercentage;3070,72;721,19;Alpha3
N50;71;TimeDecoderWithVehicleByPercentage;3191,29;645,26;Alpha3
N50;71;TimeDecoderWithVehicleByPercentage;3267,05;657,50;Alpha3
N50;71;TimeDecoderWithVehicleByPercentage;3028,39;721,79;Alpha3
N50;71;TimeDecoderWithVehicleByPercentage;3195,88;637,17;Alpha3
N50;71;TimeDecoderWithVehicleByPercentage;3220,42;613,44;Alpha3
N50;72;PositionalDecoderWithVehicleByPercentage;2829,28;624,49;Alpha3
N50;72;PositionalDecoderWithVehicleByPercentage;3723,93;670,86;Alpha3
N50;72;PositionalDecoderWithVehicleByPercentage;3653,19;688,99;Alpha3
N50;72;PositionalDecoderWithVehicleByPercentage;3453,50;684,74;Alpha3
N50;72;PositionalDecoderWithVehicleByPercentage;2940,11;533,16;Alpha3
N50;72;PositionalDecoderWithVehicleByPercentage;3406,26;752,34;Alpha3
N50;72;PositionalDecoderWithVehicleByPercentage;3480,96;697,16;Alpha3
N50;72;PositionalDecoderWithVehicleByPercentage;3079,15;684,07;Alpha3
N50;72;PositionalDecoderWithVehicleByPercentage;3425,52;642,20;Alpha3
N50;72;PositionalDecoderWithVehicleByPercentage;3663,36;750,22;Alpha3
N50;72;TimeDecoderWithVehicleByPercentage;3870,49;687,20;Alpha3
N50;72;TimeDecoderWithVehicleByPercentage;3352,22;586,03;Alpha3
N50;72;TimeDecoderWithVehicleByPercentage;3275,19;669,36;Alpha3
N50;72;TimeDecoderWithVehicleByPercentage;2882,18;608,45;Alpha3
N50;72;TimeDecoderWithVehicleByPercentage;3247,33;609,93;Alpha3
N50;72;TimeDecoderWithVehicleByPercentage;3368,90;761,75;Alpha3
N50;72;TimeDecoderWithVehicleByPercentage;3146,86;648,48;Alpha3
N50;72;TimeDecoderWithVehicleByPercentage;3646,89;828,12;Alpha3
N50;72;TimeDecoderWithVehicleByPercentage;3441,90;726,89;Alpha3
N50;72;TimeDecoderWithVehicleByPercentage;3595,92;622,67;Alpha3
N50;73;PositionalDecoderWithVehicleByPercentage;3444,07;674,25;Alpha3
N50;73;PositionalDecoderWithVehicleByPercentage;3191,10;724,28;Alpha3
N50;73;PositionalDecoderWithVehicleByPercentage;3458,78;746,16;Alpha3
N50;73;PositionalDecoderWithVehicleByPercentage;3164,38;672,97;Alpha3
N50;73;PositionalDecoderWithVehicleByPercentage;3268,13;733,73;Alpha3
N50;73;PositionalDecoderWithVehicleByPercentage;3167,80;607,60;Alpha3
N50;73;PositionalDecoderWithVehicleByPercentage;3303,28;685,83;Alpha3
N50;73;PositionalDecoderWithVehicleByPercentage;3296,64;759,62;Alpha3
N50;73;PositionalDecoderWithVehicleByPercentage;3296,21;603,68;Alpha3
N50;73;PositionalDecoderWithVehicleByPercentage;3603,45;663,64;Alpha3
N50;73;TimeDecoderWithVehicleByPercentage;3567,59;664,64;Alpha3
N50;73;TimeDecoderWithVehicleByPercentage;3426,57;679,52;Alpha3
N50;73;TimeDecoderWithVehicleByPercentage;3415,15;725,75;Alpha3
N50;73;TimeDecoderWithVehicleByPercentage;3463,90;802,86;Alpha3
N50;73;TimeDecoderWithVehicleByPercentage;3867,94;795,70;Alpha3
N50;73;TimeDecoderWithVehicleByPercentage;3227,78;719,92;Alpha3
N50;73;TimeDecoderWithVehicleByPercentage;3194,75;716,32;Alpha3
N50;73;TimeDecoderWithVehicleByPercentage;3678,62;797,74;Alpha3
N50;73;TimeDecoderWithVehicleByPercentage;3183,04;648,99;Alpha3
N50;73;TimeDecoderWithVehicleByPercentage;3110,04;646,15;Alpha3
N50;77;PositionalDecoderWithVehicleByPercentage;2978,74;558,64;Alpha3
N50;77;PositionalDecoderWithVehicleByPercentage;2938,92;693,08;Alpha3
N50;77;PositionalDecoderWithVehicleByPercentage;3205,56;553,78;Alpha3
N50;77;PositionalDecoderWithVehicleByPercentage;3164,90;617,75;Alpha3
N50;77;PositionalDecoderWithVehicleByPercentage;3153,87;612,78;Alpha3
N50;77;PositionalDecoderWithVehicleByPercentage;3520,47;711,66;Alpha3
N50;77;PositionalDecoderWithVehicleByPercentage;3244,42;573,94;Alpha3
N50;77;PositionalDecoderWithVehicleByPercentage;3039,55;594,70;Alpha3
N50;77;PositionalDecoderWithVehicleByPercentage;3087,80;599,54;Alpha3
N50;77;PositionalDecoderWithVehicleByPercentage;3263,50;677,35;Alpha3
N50;77;TimeDecoderWithVehicleByPercentage;3425,32;642,85;Alpha3
N50;77;TimeDecoderWithVehicleByPercentage;3185,44;597,84;Alpha3
N50;77;TimeDecoderWithVehicleByPercentage;3055,59;634,41;Alpha3
N50;77;TimeDecoderWithVehicleByPercentage;3375,00;658,66;Alpha3
N50;77;TimeDecoderWithVehicleByPercentage;3631,75;697,50;Alpha3
N50;77;TimeDecoderWithVehicleByPercentage;3375,37;694,34;Alpha3
N50;77;TimeDecoderWithVehicleByPercentage;3420,15;591,99;Alpha3
N50;77;TimeDecoderWithVehicleByPercentage;3386,16;620,84;Alpha3
N50;77;TimeDecoderWithVehicleByPercentage;3195,92;607,50;Alpha3
N50;77;TimeDecoderWithVehicleByPercentage;3323,37;623,76;Alpha3
N50;80;PositionalDecoderWithVehicleByPercentage;3128,83;550,89;Alpha3
N50;80;PositionalDecoderWithVehicleByPercentage;3036,26;600,43;Alpha3
N50;80;PositionalDecoderWithVehicleByPercentage;3075,25;609,91;Alpha3
N50;80;PositionalDecoderWithVehicleByPercentage;3426,99;685,57;Alpha3
N50;80;PositionalDecoderWithVehicleByPercentage;3281,09;626,65;Alpha3
N50;80;PositionalDecoderWithVehicleByPercentage;3054,42;621,78;Alpha3
N50;80;PositionalDecoderWithVehicleByPercentage;3110,95;783,31;Alpha3
N50;80;PositionalDecoderWithVehicleByPercentage;2854,78;587,64;Alpha3
N50;80;PositionalDecoderWithVehicleByPercentage;3076,02;658,58;Alpha3
N50;80;PositionalDecoderWithVehicleByPercentage;3217,16;668,80;Alpha3
N50;80;TimeDecoderWithVehicleByPercentage;2984,73;608,28;Alpha3
N50;80;TimeDecoderWithVehicleByPercentage;2808,50;595,58;Alpha3
N50;80;TimeDecoderWithVehicleByPercentage;3403,37;667,28;Alpha3
N50;80;TimeDecoderWithVehicleByPercentage;3359,97;689,76;Alpha3
N50;80;TimeDecoderWithVehicleByPercentage;3225,89;575,45;Alpha3
N50;80;TimeDecoderWithVehicleByPercentage;3124,83;679,22;Alpha3
N50;80;TimeDecoderWithVehicleByPercentage;3294,11;633,65;Alpha3
N50;80;TimeDecoderWithVehicleByPercentage;2925,11;579,74;Alpha3
N50;80;TimeDecoderWithVehicleByPercentage;3268,41;649,24;Alpha3
N50;80;TimeDecoderWithVehicleByPercentage;2920,69;485,59;Alpha3
N75;81;PositionalDecoderWithVehicleByPercentage;4929,03;905,53;Alpha3
N75;81;PositionalDecoderWithVehicleByPercentage;4922,67;986,74;Alpha3
N75;81;PositionalDecoderWithVehicleByPercentage;5374,64;1030,72;Alpha3
N75;81;PositionalDecoderWithVehicleByPercentage;4731,38;861,50;Alpha3
N75;81;PositionalDecoderWithVehicleByPercentage;4960,60;874,15;Alpha3
N75;81;PositionalDecoderWithVehicleByPercentage;5553,59;895,91;Alpha3
N75;81;PositionalDecoderWithVehicleByPercentage;4724,02;979,25;Alpha3
N75;81;PositionalDecoderWithVehicleByPercentage;4320,14;1045,44;Alpha3
N75;81;PositionalDecoderWithVehicleByPercentage;4615,16;901,13;Alpha3
N75;81;PositionalDecoderWithVehicleByPercentage;5297,81;892,53;Alpha3
N75;81;TimeDecoderWithVehicleByPercentage;4899,33;1027,57;Alpha3
N75;81;TimeDecoderWithVehicleByPercentage;4769,83;1070,73;Alpha3
N75;81;TimeDecoderWithVehicleByPercentage;4614,88;985,28;Alpha3
N75;81;TimeDecoderWithVehicleByPercentage;4855,90;979,02;Alpha3
N75;81;TimeDecoderWithVehicleByPercentage;4693,15;986,35;Alpha3
N75;81;TimeDecoderWithVehicleByPercentage;5207,96;1139,55;Alpha3
N75;81;TimeDecoderWithVehicleByPercentage;4904,29;1152,87;Alpha3
N75;81;TimeDecoderWithVehicleByPercentage;4533,70;998,29;Alpha3
N75;81;TimeDecoderWithVehicleByPercentage;4858,91;896,65;Alpha3
N75;81;TimeDecoderWithVehicleByPercentage;4549,44;861,72;Alpha3
N75;88;PositionalDecoderWithVehicleByPercentage;5190,13;1156,93;Alpha3
N75;88;PositionalDecoderWithVehicleByPercentage;5015,32;878,02;Alpha3
N75;88;PositionalDecoderWithVehicleByPercentage;4929,52;1201,18;Alpha3
N75;88;PositionalDecoderWithVehicleByPercentage;4878,16;889,58;Alpha3
N75;88;PositionalDecoderWithVehicleByPercentage;4979,25;1000,77;Alpha3
N75;88;PositionalDecoderWithVehicleByPercentage;5105,02;1021,28;Alpha3
N75;88;PositionalDecoderWithVehicleByPercentage;5160,00;1054,69;Alpha3
N75;88;PositionalDecoderWithVehicleByPercentage;5117,04;998,49;Alpha3
N75;88;PositionalDecoderWithVehicleByPercentage;4972,14;857,92;Alpha3
N75;88;PositionalDecoderWithVehicleByPercentage;4651,36;975,59;Alpha3
N75;88;TimeDecoderWithVehicleByPercentage;5574,68;1191,58;Alpha3
N75;88;TimeDecoderWithVehicleByPercentage;4993,07;1056,07;Alpha3
N75;88;TimeDecoderWithVehicleByPercentage;5280,11;1071,39;Alpha3
N75;88;TimeDecoderWithVehicleByPercentage;5168,75;970,20;Alpha3
N75;88;TimeDecoderWithVehicleByPercentage;5336,61;1075,17;Alpha3
N75;88;TimeDecoderWithVehicleByPercentage;5511,04;1133,87;Alpha3
N75;88;TimeDecoderWithVehicleByPercentage;5013,61;1038,82;Alpha3
N75;88;TimeDecoderWithVehicleByPercentage;5199,44;998,69;Alpha3
N75;88;TimeDecoderWithVehicleByPercentage;4837,94;1074,00;Alpha3
N75;88;TimeDecoderWithVehicleByPercentage;5642,04;1089,87;Alpha3
N75;90;PositionalDecoderWithVehicleByPercentage;4761,35;940,35;Alpha3
N75;90;PositionalDecoderWithVehicleByPercentage;4588,22;964,29;Alpha3
N75;90;PositionalDecoderWithVehicleByPercentage;4912,67;1027,25;Alpha3
N75;90;PositionalDecoderWithVehicleByPercentage;4863,54;958,10;Alpha3
N75;90;PositionalDecoderWithVehicleByPercentage;4670,97;924,68;Alpha3
N75;90;PositionalDecoderWithVehicleByPercentage;4753,65;831,75;Alpha3
N75;90;PositionalDecoderWithVehicleByPercentage;4744,99;1113,93;Alpha3
N75;90;PositionalDecoderWithVehicleByPercentage;5343,61;1183,86;Alpha3
N75;90;PositionalDecoderWithVehicleByPercentage;4565,09;881,32;Alpha3
N75;90;PositionalDecoderWithVehicleByPercentage;4869,54;903,29;Alpha3
N75;90;TimeDecoderWithVehicleByPercentage;4622,13;933,50;Alpha3
N75;90;TimeDecoderWithVehicleByPercentage;4367,47;1053,06;Alpha3
N75;90;TimeDecoderWithVehicleByPercentage;4843,29;797,50;Alpha3
N75;90;TimeDecoderWithVehicleByPercentage;4481,81;965,21;Alpha3
N75;90;TimeDecoderWithVehicleByPercentage;4844,94;838,29;Alpha3
N75;90;TimeDecoderWithVehicleByPercentage;4790,89;902,26;Alpha3
N75;90;TimeDecoderWithVehicleByPercentage;4556,46;951,74;Alpha3
N75;90;TimeDecoderWithVehicleByPercentage;4883,30;924,00;Alpha3
N75;90;TimeDecoderWithVehicleByPercentage;4924,92;974,92;Alpha3
N75;90;TimeDecoderWithVehicleByPercentage;5229,03;1090,89;Alpha3
N75;89;PositionalDecoderWithVehicleByPercentage;4754,35;1014,61;Alpha3
N75;89;PositionalDecoderWithVehicleByPercentage;4471,32;975,06;Alpha3
N75;89;PositionalDecoderWithVehicleByPercentage;4593,53;975,41;Alpha3
N75;89;PositionalDecoderWithVehicleByPercentage;4665,82;919,45;Alpha3
N75;89;PositionalDecoderWithVehicleByPercentage;5001,38;955,38;Alpha3
N75;89;PositionalDecoderWithVehicleByPercentage;4706,03;914,72;Alpha3
N75;89;PositionalDecoderWithVehicleByPercentage;4504,90;994,51;Alpha3
N75;89;PositionalDecoderWithVehicleByPercentage;4215,00;935,27;Alpha3
N75;89;PositionalDecoderWithVehicleByPercentage;4811,14;1058,66;Alpha3
N75;89;PositionalDecoderWithVehicleByPercentage;4731,43;919,52;Alpha3
N75;89;TimeDecoderWithVehicleByPercentage;4556,13;906,34;Alpha3
N75;89;TimeDecoderWithVehicleByPercentage;4758,46;963,17;Alpha3
N75;89;TimeDecoderWithVehicleByPercentage;4676,75;946,83;Alpha3
N75;89;TimeDecoderWithVehicleByPercentage;5196,81;983,09;Alpha3
N75;89;TimeDecoderWithVehicleByPercentage;4735,83;766,19;Alpha3
N75;89;TimeDecoderWithVehicleByPercentage;4558,08;1023,98;Alpha3
N75;89;TimeDecoderWithVehicleByPercentage;4760,32;1051,81;Alpha3
N75;89;TimeDecoderWithVehicleByPercentage;5065,33;1073,38;Alpha3
N75;89;TimeDecoderWithVehicleByPercentage;4838,69;1031,95;Alpha3
N75;89;TimeDecoderWithVehicleByPercentage;4409,84;879,92;Alpha3
N75;82;PositionalDecoderWithVehicleByPercentage;4638,82;873,67;Alpha3
N75;82;PositionalDecoderWithVehicleByPercentage;5121,09;822,62;Alpha3
N75;82;PositionalDecoderWithVehicleByPercentage;4442,59;983,76;Alpha3
N75;82;PositionalDecoderWithVehicleByPercentage;4941,90;896,90;Alpha3
N75;82;PositionalDecoderWithVehicleByPercentage;4673,48;815,78;Alpha3
N75;82;PositionalDecoderWithVehicleByPercentage;4410,89;947,18;Alpha3
N75;82;PositionalDecoderWithVehicleByPercentage;4652,92;1008,37;Alpha3
N75;82;PositionalDecoderWithVehicleByPercentage;4749,71;842,15;Alpha3
N75;82;PositionalDecoderWithVehicleByPercentage;4765,42;983,55;Alpha3
N75;82;PositionalDecoderWithVehicleByPercentage;4851,59;926,53;Alpha3
N75;82;TimeDecoderWithVehicleByPercentage;4735,07;977,39;Alpha3
N75;82;TimeDecoderWithVehicleByPercentage;5068,05;1149,91;Alpha3
N75;82;TimeDecoderWithVehicleByPercentage;4672,82;825,63;Alpha3
N75;82;TimeDecoderWithVehicleByPercentage;4679,33;1008,76;Alpha3
N75;82;TimeDecoderWithVehicleByPercentage;4438,45;851,60;Alpha3
N75;82;TimeDecoderWithVehicleByPercentage;4606,57;964,80;Alpha3
N75;82;TimeDecoderWithVehicleByPercentage;4847,48;1016,83;Alpha3
N75;82;TimeDecoderWithVehicleByPercentage;4381,89;823,26;Alpha3
N75;82;TimeDecoderWithVehicleByPercentage;5210,83;874,67;Alpha3
N75;82;TimeDecoderWithVehicleByPercentage;4570,23;929,41;Alpha3
N75;83;PositionalDecoderWithVehicleByPercentage;4930,20;869,25;Alpha3
N75;83;PositionalDecoderWithVehicleByPercentage;3822,98;853,88;Alpha3
N75;83;PositionalDecoderWithVehicleByPercentage;4782,43;941,02;Alpha3
N75;83;PositionalDecoderWithVehicleByPercentage;4274,97;811,66;Alpha3
N75;83;PositionalDecoderWithVehicleByPercentage;4712,42;855,36;Alpha3
N75;83;PositionalDecoderWithVehicleByPercentage;4859,29;888,85;Alpha3
N75;83;PositionalDecoderWithVehicleByPercentage;4533,75;1025,98;Alpha3
N75;83;PositionalDecoderWithVehicleByPercentage;4126,75;808,13;Alpha3
N75;83;PositionalDecoderWithVehicleByPercentage;4197,21;885,23;Alpha3
N75;83;PositionalDecoderWithVehicleByPercentage;4658,39;813,49;Alpha3
N75;83;TimeDecoderWithVehicleByPercentage;4617,40;938,07;Alpha3
N75;83;TimeDecoderWithVehicleByPercentage;4207,33;898,32;Alpha3
N75;83;TimeDecoderWithVehicleByPercentage;4699,33;913,52;Alpha3
N75;83;TimeDecoderWithVehicleByPercentage;4800,71;832,91;Alpha3
N75;83;TimeDecoderWithVehicleByPercentage;3781,32;948,17;Alpha3
N75;83;TimeDecoderWithVehicleByPercentage;4674,35;1008,93;Alpha3
N75;83;TimeDecoderWithVehicleByPercentage;4125,29;976,26;Alpha3
N75;83;TimeDecoderWithVehicleByPercentage;4769,37;899,11;Alpha3
N75;83;TimeDecoderWithVehicleByPercentage;4717,38;919,03;Alpha3
N75;83;TimeDecoderWithVehicleByPercentage;3978,45;895,52;Alpha3
N75;84;PositionalDecoderWithVehicleByPercentage;4575,06;867,13;Alpha3
N75;84;PositionalDecoderWithVehicleByPercentage;4300,32;994,49;Alpha3
N75;84;PositionalDecoderWithVehicleByPercentage;5110,87;1107,21;Alpha3
N75;84;PositionalDecoderWithVehicleByPercentage;4528,62;915,94;Alpha3
N75;84;PositionalDecoderWithVehicleByPercentage;5186,65;933,78;Alpha3
N75;84;PositionalDecoderWithVehicleByPercentage;4701,90;1011,67;Alpha3
N75;84;PositionalDecoderWithVehicleByPercentage;4779,93;833,37;Alpha3
N75;84;PositionalDecoderWithVehicleByPercentage;5320,30;1045,18;Alpha3
N75;84;PositionalDecoderWithVehicleByPercentage;4690,84;887,93;Alpha3
N75;84;PositionalDecoderWithVehicleByPercentage;4770,21;930,79;Alpha3
N75;84;TimeDecoderWithVehicleByPercentage;5158,67;1094,26;Alpha3
N75;84;TimeDecoderWithVehicleByPercentage;4971,62;884,82;Alpha3
N75;84;TimeDecoderWithVehicleByPercentage;4420,97;1120,39;Alpha3
N75;84;TimeDecoderWithVehicleByPercentage;4792,83;855,64;Alpha3
N75;84;TimeDecoderWithVehicleByPercentage;4684,77;990,75;Alpha3
N75;84;TimeDecoderWithVehicleByPercentage;5030,57;959,51;Alpha3
N75;84;TimeDecoderWithVehicleByPercentage;5110,50;783,72;Alpha3
N75;84;TimeDecoderWithVehicleByPercentage;4734,91;739,60;Alpha3
N75;84;TimeDecoderWithVehicleByPercentage;4624,85;962,88;Alpha3
N75;84;TimeDecoderWithVehicleByPercentage;4303,44;884,34;Alpha3
N75;85;PositionalDecoderWithVehicleByPercentage;5141,30;977,67;Alpha3
N75;85;PositionalDecoderWithVehicleByPercentage;5265,77;1164,93;Alpha3
N75;85;PositionalDecoderWithVehicleByPercentage;4898,81;1092,65;Alpha3
N75;85;PositionalDecoderWithVehicleByPercentage;4899,20;1012,99;Alpha3
N75;85;PositionalDecoderWithVehicleByPercentage;4474,93;902,45;Alpha3
N75;85;PositionalDecoderWithVehicleByPercentage;4773,83;854,96;Alpha3
N75;85;PositionalDecoderWithVehicleByPercentage;4568,25;986,55;Alpha3
N75;85;PositionalDecoderWithVehicleByPercentage;5057,90;980,28;Alpha3
N75;85;PositionalDecoderWithVehicleByPercentage;5292,40;1049,41;Alpha3
N75;85;PositionalDecoderWithVehicleByPercentage;5315,41;885,67;Alpha3
N75;85;TimeDecoderWithVehicleByPercentage;5172,30;1261,14;Alpha3
N75;85;TimeDecoderWithVehicleByPercentage;4741,52;1091,24;Alpha3
N75;85;TimeDecoderWithVehicleByPercentage;5230,50;1109,52;Alpha3
N75;85;TimeDecoderWithVehicleByPercentage;5178,89;1019,95;Alpha3
N75;85;TimeDecoderWithVehicleByPercentage;4857,26;1083,73;Alpha3
N75;85;TimeDecoderWithVehicleByPercentage;4820,62;1087,77;Alpha3
N75;85;TimeDecoderWithVehicleByPercentage;5190,66;1019,42;Alpha3
N75;85;TimeDecoderWithVehicleByPercentage;5246,02;1055,65;Alpha3
N75;85;TimeDecoderWithVehicleByPercentage;5095,31;1005,13;Alpha3
N75;85;TimeDecoderWithVehicleByPercentage;5252,88;1028,11;Alpha3
N75;86;PositionalDecoderWithVehicleByPercentage;4322,17;864,09;Alpha3
N75;86;PositionalDecoderWithVehicleByPercentage;4736,05;1029,15;Alpha3
N75;86;PositionalDecoderWithVehicleByPercentage;5145,44;947,52;Alpha3
N75;86;PositionalDecoderWithVehicleByPercentage;4970,17;1049,21;Alpha3
N75;86;PositionalDecoderWithVehicleByPercentage;4288,20;809,67;Alpha3
N75;86;PositionalDecoderWithVehicleByPercentage;4678,55;916,36;Alpha3
N75;86;PositionalDecoderWithVehicleByPercentage;4673,97;1042,29;Alpha3
N75;86;PositionalDecoderWithVehicleByPercentage;4943,63;931,79;Alpha3
N75;86;PositionalDecoderWithVehicleByPercentage;4381,66;886,53;Alpha3
N75;86;PositionalDecoderWithVehicleByPercentage;4637,73;921,50;Alpha3
N75;86;TimeDecoderWithVehicleByPercentage;4801,89;794,66;Alpha3
N75;86;TimeDecoderWithVehicleByPercentage;4846,48;907,36;Alpha3
N75;86;TimeDecoderWithVehicleByPercentage;4906,57;1060,80;Alpha3
N75;86;TimeDecoderWithVehicleByPercentage;4749,47;904,41;Alpha3
N75;86;TimeDecoderWithVehicleByPercentage;4527,55;1039,30;Alpha3
